,artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,dataset,track_link
332,elvis costello,alison,1v98rfd0an913AzHvMNG8a,0.557,0.32,1.0,-10.792,0.0,0.0438,0.739,3.99e-05,0.112,0.377,176.647,audio_features,spotify:track:1v98rfd0an913AzHvMNG8a,https://api.spotify.com/v1/tracks/1v98rfd0an913AzHvMNG8a,https://api.spotify.com/v1/audio-analysis/1v98rfd0an913AzHvMNG8a,204533.0,4.0,not_hot,https://open.spotify.com/track/1v98rfd0an913AzHvMNG8a
333,sly and the family stone,everyday people,4ZVZBc5xvMyV3WzWktn8i7,0.807,0.497,7.0,-10.656,1.0,0.0297,0.307,0.0327,0.043,0.765,114.524,audio_features,spotify:track:4ZVZBc5xvMyV3WzWktn8i7,https://api.spotify.com/v1/tracks/4ZVZBc5xvMyV3WzWktn8i7,https://api.spotify.com/v1/audio-analysis/4ZVZBc5xvMyV3WzWktn8i7,141507.0,4.0,not_hot,https://open.spotify.com/track/4ZVZBc5xvMyV3WzWktn8i7
334,eminem,lose yourself,5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0,not_hot,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
335,iggy pop,lust for life,21YxK0klhpfLW8budkJaMF,0.383,0.97,9.0,-5.638,1.0,0.0435,0.0276,0.0,0.0942,0.62,101.603,audio_features,spotify:track:21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/tracks/21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/audio-analysis/21YxK0klhpfLW8budkJaMF,313926.0,4.0,not_hot,https://open.spotify.com/track/21YxK0klhpfLW8budkJaMF
336,bill monroe,blue moon of kentucky,6XHbYnwTB7YoSV4TLeycuB,0.475,0.368,0.0,-10.67,1.0,0.0335,0.452,2.93e-06,0.291,0.757,118.689,audio_features,spotify:track:6XHbYnwTB7YoSV4TLeycuB,https://api.spotify.com/v1/tracks/6XHbYnwTB7YoSV4TLeycuB,https://api.spotify.com/v1/audio-analysis/6XHbYnwTB7YoSV4TLeycuB,126467.0,3.0,not_hot,https://open.spotify.com/track/6XHbYnwTB7YoSV4TLeycuB
337,the beatles,eleanor rigby,5GjPQ0eI7AgmOnADn1EO6Q,0.581,0.28,4.0,-9.091,0.0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,audio_features,spotify:track:5GjPQ0eI7AgmOnADn1EO6Q,https://api.spotify.com/v1/tracks/5GjPQ0eI7AgmOnADn1EO6Q,https://api.spotify.com/v1/audio-analysis/5GjPQ0eI7AgmOnADn1EO6Q,126533.0,4.0,not_hot,https://open.spotify.com/track/5GjPQ0eI7AgmOnADn1EO6Q
338,al green,tired of being alone,10vkYRKw6Jjr7try1ir50G,0.772,0.397,7.0,-8.585,1.0,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,172320.0,4.0,not_hot,https://open.spotify.com/track/10vkYRKw6Jjr7try1ir50G
339,the beatles,happiness is a warm gun,71LsKf3xISiOlY1mj7FFPP,0.431,0.54,9.0,-9.6,0.0,0.0589,0.523,1.34e-06,0.169,0.44,139.288,audio_features,spotify:track:71LsKf3xISiOlY1mj7FFPP,https://api.spotify.com/v1/tracks/71LsKf3xISiOlY1mj7FFPP,https://api.spotify.com/v1/audio-analysis/71LsKf3xISiOlY1mj7FFPP,164547.0,4.0,not_hot,https://open.spotify.com/track/71LsKf3xISiOlY1mj7FFPP
340,happy mondays,step on,4gAU0cHQJFxj1n2ZDiEIzG,0.595,0.889,7.0,-7.163,1.0,0.0332,1.12e-05,0.551,0.118,0.45,105.153,audio_features,spotify:track:4gAU0cHQJFxj1n2ZDiEIzG,https://api.spotify.com/v1/tracks/4gAU0cHQJFxj1n2ZDiEIzG,https://api.spotify.com/v1/audio-analysis/4gAU0cHQJFxj1n2ZDiEIzG,318507.0,4.0,not_hot,https://open.spotify.com/track/4gAU0cHQJFxj1n2ZDiEIzG
341,patti smith,gloria,272Z4tzaSMMcgrZ0R494S2,0.422,0.814,9.0,-7.365,1.0,0.195,0.118,5.3e-06,0.115,0.411,147.065,audio_features,spotify:track:272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/tracks/272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/audio-analysis/272Z4tzaSMMcgrZ0R494S2,354320.0,4.0,not_hot,https://open.spotify.com/track/272Z4tzaSMMcgrZ0R494S2
342,the penguins,earth angel (will you be mine),11XR0tRT4g5ov4u8M92wbF,0.524,0.177,8.0,-12.306,1.0,0.0302,0.865,0.0,0.21,0.466,69.125,audio_features,spotify:track:11XR0tRT4g5ov4u8M92wbF,https://api.spotify.com/v1/tracks/11XR0tRT4g5ov4u8M92wbF,https://api.spotify.com/v1/audio-analysis/11XR0tRT4g5ov4u8M92wbF,179427.0,4.0,not_hot,https://open.spotify.com/track/11XR0tRT4g5ov4u8M92wbF
343,the beatles,while my guitar gently weeps,389QX9Q1eUOEZ19vtzzI9O,0.453,0.654,4.0,-8.855,0.0,0.0317,0.0205,0.00395,0.172,0.702,115.0,audio_features,spotify:track:389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,285000.0,4.0,not_hot,https://open.spotify.com/track/389QX9Q1eUOEZ19vtzzI9O
344,rob base & dj e-z rock,it takes two,2ZMTbJnURHVmEw1wvsXf40,0.763,0.793,7.0,-7.584,1.0,0.149,0.0132,0.0,0.169,0.538,112.872,audio_features,spotify:track:2ZMTbJnURHVmEw1wvsXf40,https://api.spotify.com/v1/tracks/2ZMTbJnURHVmEw1wvsXf40,https://api.spotify.com/v1/audio-analysis/2ZMTbJnURHVmEw1wvsXf40,290320.0,4.0,not_hot,https://open.spotify.com/track/2ZMTbJnURHVmEw1wvsXf40
345,the hives,hate to say i told you so,6xxXrNJnnsQNLdgNk8S4y8,0.451,0.929,5.0,-5.021,1.0,0.0549,0.00109,0.00785,0.442,0.378,135.767,audio_features,spotify:track:6xxXrNJnnsQNLdgNk8S4y8,https://api.spotify.com/v1/tracks/6xxXrNJnnsQNLdgNk8S4y8,https://api.spotify.com/v1/audio-analysis/6xxXrNJnnsQNLdgNk8S4y8,199760.0,4.0,not_hot,https://open.spotify.com/track/6xxXrNJnnsQNLdgNk8S4y8
346,kelis,milkshake,2s0ouHqJebHfiQ6C1GUFJd,0.891,0.77,1.0,-6.124,1.0,0.0439,0.00862,0.0315,0.155,0.819,112.997,audio_features,spotify:track:2s0ouHqJebHfiQ6C1GUFJd,https://api.spotify.com/v1/tracks/2s0ouHqJebHfiQ6C1GUFJd,https://api.spotify.com/v1/audio-analysis/2s0ouHqJebHfiQ6C1GUFJd,182627.0,4.0,not_hot,https://open.spotify.com/track/2s0ouHqJebHfiQ6C1GUFJd
347,little eva,the loco-motion,1hClDWPgajpLIFjLOkFuau,0.636,0.893,3.0,-6.311,1.0,0.047,0.674,0.00143,0.176,0.887,129.664,audio_features,spotify:track:1hClDWPgajpLIFjLOkFuau,https://api.spotify.com/v1/tracks/1hClDWPgajpLIFjLOkFuau,https://api.spotify.com/v1/audio-analysis/1hClDWPgajpLIFjLOkFuau,148627.0,4.0,not_hot,https://open.spotify.com/track/1hClDWPgajpLIFjLOkFuau
348,mc5,kick out the jams,1cLfXnBwTFuRngRZfQeLof,0.316,0.921,2.0,-3.491,1.0,0.0708,0.00407,0.0,0.37,0.723,145.559,audio_features,spotify:track:1cLfXnBwTFuRngRZfQeLof,https://api.spotify.com/v1/tracks/1cLfXnBwTFuRngRZfQeLof,https://api.spotify.com/v1/audio-analysis/1cLfXnBwTFuRngRZfQeLof,160533.0,4.0,not_hot,https://open.spotify.com/track/1cLfXnBwTFuRngRZfQeLof
349,magazine,shot by both sides,5zuQyE2dJWjGTbdpaMxmMA,0.184,0.862,6.0,-5.171,1.0,0.0487,0.016,0.863,0.0792,0.626,168.46,audio_features,spotify:track:5zuQyE2dJWjGTbdpaMxmMA,https://api.spotify.com/v1/tracks/5zuQyE2dJWjGTbdpaMxmMA,https://api.spotify.com/v1/audio-analysis/5zuQyE2dJWjGTbdpaMxmMA,241827.0,4.0,not_hot,https://open.spotify.com/track/5zuQyE2dJWjGTbdpaMxmMA
350,gorillaz,clint eastwood,7yMiX7n9SBvadzox8T5jzT,0.663,0.694,10.0,-8.627,0.0,0.171,0.0253,0.0,0.0698,0.525,167.953,audio_features,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,340920.0,4.0,not_hot,https://open.spotify.com/track/7yMiX7n9SBvadzox8T5jzT
351,soundgarden,black hole sun,2EoOZnxNgtmZaD8uUmz2nD,0.35,0.828,6.0,-5.373,1.0,0.041,0.000217,0.000161,0.0774,0.147,105.435,audio_features,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/audio-analysis/2EoOZnxNgtmZaD8uUmz2nD,318587.0,4.0,not_hot,https://open.spotify.com/track/2EoOZnxNgtmZaD8uUmz2nD
352,janis joplin,me and bobby mcgee,1IqFh00G2kvvMm8pRMpehA,0.43,0.463,2.0,-10.96,1.0,0.0442,0.303,5.84e-05,0.152,0.66,93.405,audio_features,spotify:track:1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/tracks/1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/audio-analysis/1IqFh00G2kvvMm8pRMpehA,271333.0,4.0,not_hot,https://open.spotify.com/track/1IqFh00G2kvvMm8pRMpehA
353,cameo,word up,7LoGfKBAaOl0nxhodJ1240,0.878,0.84,6.0,-13.105,0.0,0.064,0.0421,0.0035,0.053,0.882,116.222,audio_features,spotify:track:7LoGfKBAaOl0nxhodJ1240,https://api.spotify.com/v1/tracks/7LoGfKBAaOl0nxhodJ1240,https://api.spotify.com/v1/audio-analysis/7LoGfKBAaOl0nxhodJ1240,260000.0,4.0,not_hot,https://open.spotify.com/track/7LoGfKBAaOl0nxhodJ1240
354,howlin' wolf,smokestack lightnin',2HUZVffVPXvqnrml0gXggp,0.661,0.342,9.0,-16.361,0.0,0.043,0.844,0.000128,0.26,0.588,146.118,audio_features,spotify:track:2HUZVffVPXvqnrml0gXggp,https://api.spotify.com/v1/tracks/2HUZVffVPXvqnrml0gXggp,https://api.spotify.com/v1/audio-analysis/2HUZVffVPXvqnrml0gXggp,188400.0,4.0,not_hot,https://open.spotify.com/track/2HUZVffVPXvqnrml0gXggp
355,the beatles,i am the walrus,6Pq9MmkDQYZiiCDpxnvrf6,0.401,0.556,2.0,-10.532,1.0,0.0513,0.0828,0.000359,0.589,0.654,85.206,audio_features,spotify:track:6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/tracks/6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/audio-analysis/6Pq9MmkDQYZiiCDpxnvrf6,275867.0,4.0,not_hot,https://open.spotify.com/track/6Pq9MmkDQYZiiCDpxnvrf6
356,gloria gaynor,i will survive,7rIovIsXE6kMn629b7kDig,0.77,0.775,9.0,-9.571,0.0,0.0495,0.0227,0.00262,0.297,0.802,116.935,audio_features,spotify:track:7rIovIsXE6kMn629b7kDig,https://api.spotify.com/v1/tracks/7rIovIsXE6kMn629b7kDig,https://api.spotify.com/v1/audio-analysis/7rIovIsXE6kMn629b7kDig,296107.0,4.0,not_hot,https://open.spotify.com/track/7rIovIsXE6kMn629b7kDig
357,cliff richard,move it,0u5sJJNGHZUvckdMe96TkA,0.487,0.92,9.0,-6.139,0.0,0.109,0.0373,0.0813,0.926,0.661,96.828,audio_features,spotify:track:0u5sJJNGHZUvckdMe96TkA,https://api.spotify.com/v1/tracks/0u5sJJNGHZUvckdMe96TkA,https://api.spotify.com/v1/audio-analysis/0u5sJJNGHZUvckdMe96TkA,138133.0,4.0,not_hot,https://open.spotify.com/track/0u5sJJNGHZUvckdMe96TkA
358,lloyd price,lawdy miss clawdy,0gqYQBiXksbJ8dMpkwy9ne,0.497,0.677,3.0,-7.864,1.0,0.042,0.866,0.735,0.182,0.784,130.11,audio_features,spotify:track:0gqYQBiXksbJ8dMpkwy9ne,https://api.spotify.com/v1/tracks/0gqYQBiXksbJ8dMpkwy9ne,https://api.spotify.com/v1/audio-analysis/0gqYQBiXksbJ8dMpkwy9ne,111000.0,4.0,not_hot,https://open.spotify.com/track/0gqYQBiXksbJ8dMpkwy9ne
359,tracy chapman,fast car,2M9ro2krNb7nr7HSprkEgo,0.711,0.292,4.0,-15.523,0.0,0.037,0.313,0.0,0.131,0.194,103.951,audio_features,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800.0,4.0,not_hot,https://open.spotify.com/track/2M9ro2krNb7nr7HSprkEgo
360,p j harvey,rid of me,7xOzla5lnYaOW7n8RtDZMM,0.657,0.437,11.0,-12.605,0.0,0.0384,0.00386,0.048,0.0871,0.805,142.0,audio_features,spotify:track:7xOzla5lnYaOW7n8RtDZMM,https://api.spotify.com/v1/tracks/7xOzla5lnYaOW7n8RtDZMM,https://api.spotify.com/v1/audio-analysis/7xOzla5lnYaOW7n8RtDZMM,211226.0,4.0,not_hot,https://open.spotify.com/track/7xOzla5lnYaOW7n8RtDZMM
361,the who,i can see for miles,7B9F9nLxe7MZgZ68Jj86Fn,0.338,0.815,9.0,-6.485,1.0,0.0673,0.00325,0.000403,0.0884,0.199,133.014,audio_features,spotify:track:7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/tracks/7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/audio-analysis/7B9F9nLxe7MZgZ68Jj86Fn,247307.0,4.0,not_hot,https://open.spotify.com/track/7B9F9nLxe7MZgZ68Jj86Fn
362,big star,september gurls,74njazGdnO2igjEkb0mGiy,0.423,0.79,4.0,-8.161,1.0,0.0336,0.000734,0.0084,0.308,0.797,113.878,audio_features,spotify:track:74njazGdnO2igjEkb0mGiy,https://api.spotify.com/v1/tracks/74njazGdnO2igjEkb0mGiy,https://api.spotify.com/v1/audio-analysis/74njazGdnO2igjEkb0mGiy,168067.0,4.0,not_hot,https://open.spotify.com/track/74njazGdnO2igjEkb0mGiy
363,the cure,just like heaven,76GlO5H5RT6g7y0gev86Nk,0.43,0.971,9.0,-3.845,1.0,0.0524,0.0271,2.16e-05,0.185,0.764,151.219,audio_features,spotify:track:76GlO5H5RT6g7y0gev86Nk,https://api.spotify.com/v1/tracks/76GlO5H5RT6g7y0gev86Nk,https://api.spotify.com/v1/audio-analysis/76GlO5H5RT6g7y0gev86Nk,212000.0,4.0,not_hot,https://open.spotify.com/track/76GlO5H5RT6g7y0gev86Nk
364,bon jovi,livin' on a prayer,37ZJ0p5Jm13JPevGcx4SkF,0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293.0,4.0,not_hot,https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF
365,b.b. king,the thrill is gone,4NQfrmGs9iQXVQI9IpRhjM,0.547,0.46,11.0,-8.759,0.0,0.0256,0.344,0.442,0.0983,0.543,90.768,audio_features,spotify:track:4NQfrmGs9iQXVQI9IpRhjM,https://api.spotify.com/v1/tracks/4NQfrmGs9iQXVQI9IpRhjM,https://api.spotify.com/v1/audio-analysis/4NQfrmGs9iQXVQI9IpRhjM,324733.0,4.0,not_hot,https://open.spotify.com/track/4NQfrmGs9iQXVQI9IpRhjM
366,judy garland,over the rainbow,568SEFtDjKr7N2PytpA6D5,0.191,0.0461,8.0,-21.192,1.0,0.0415,0.907,0.000299,0.151,0.226,84.687,audio_features,spotify:track:568SEFtDjKr7N2PytpA6D5,https://api.spotify.com/v1/tracks/568SEFtDjKr7N2PytpA6D5,https://api.spotify.com/v1/audio-analysis/568SEFtDjKr7N2PytpA6D5,165240.0,4.0,not_hot,https://open.spotify.com/track/568SEFtDjKr7N2PytpA6D5
367,the monkees,i'm a believer,4h2jrA7MTbFNk1HK1FYdak,0.549,0.716,0.0,-8.387,1.0,0.0317,0.315,0.0,0.73,0.938,79.193,audio_features,spotify:track:4h2jrA7MTbFNk1HK1FYdak,https://api.spotify.com/v1/tracks/4h2jrA7MTbFNk1HK1FYdak,https://api.spotify.com/v1/audio-analysis/4h2jrA7MTbFNk1HK1FYdak,170373.0,4.0,not_hot,https://open.spotify.com/track/4h2jrA7MTbFNk1HK1FYdak
368,public image ltd.,public image,3T5AtZHfROthygPMNipfZC,0.286,0.866,4.0,-6.552,1.0,0.0723,4.79e-05,2.94e-05,0.697,0.604,155.366,audio_features,spotify:track:3T5AtZHfROthygPMNipfZC,https://api.spotify.com/v1/tracks/3T5AtZHfROthygPMNipfZC,https://api.spotify.com/v1/audio-analysis/3T5AtZHfROthygPMNipfZC,178733.0,4.0,not_hot,https://open.spotify.com/track/3T5AtZHfROthygPMNipfZC
369,jay-z,99 problems,7sLpSWxQazJzDVG6YGzlVs,0.494,0.887,6.0,-4.297,0.0,0.398,0.00661,0.0,0.103,0.548,89.554,audio_features,spotify:track:7sLpSWxQazJzDVG6YGzlVs,https://api.spotify.com/v1/tracks/7sLpSWxQazJzDVG6YGzlVs,https://api.spotify.com/v1/audio-analysis/7sLpSWxQazJzDVG6YGzlVs,234627.0,4.0,not_hot,https://open.spotify.com/track/7sLpSWxQazJzDVG6YGzlVs
370,alice cooper,school's out,5Z8EDau8uNcP1E8JvmfkZe,0.294,0.745,5.0,-9.138,1.0,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107.0,4.0,not_hot,https://open.spotify.com/track/5Z8EDau8uNcP1E8JvmfkZe
371,led zeppelin,kashmir,6Vjk8MNXpQpi0F4BefdTyq,0.483,0.615,2.0,-8.538,1.0,0.0497,0.452,0.000414,0.0512,0.594,80.576,audio_features,spotify:track:6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/tracks/6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/audio-analysis/6Vjk8MNXpQpi0F4BefdTyq,517125.0,3.0,not_hot,https://open.spotify.com/track/6Vjk8MNXpQpi0F4BefdTyq
372,ac/dc,you shook me all night long,2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,7.0,-5.509,1.0,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173.0,4.0,not_hot,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo
373,patti smith group,because the night,0lIoY4ZQsdn5QzhraM9o9u,0.466,0.763,11.0,-7.748,0.0,0.0391,0.0542,0.0,0.119,0.473,123.539,audio_features,spotify:track:0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/tracks/0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/audio-analysis/0lIoY4ZQsdn5QzhraM9o9u,204800.0,4.0,not_hot,https://open.spotify.com/track/0lIoY4ZQsdn5QzhraM9o9u
374,50 cent,in da club,4RY96Asd9IefaL3X4LOLZ8,0.902,0.72,6.0,-2.776,0.0,0.347,0.26,0.0,0.0749,0.805,90.059,audio_features,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467.0,4.0,not_hot,https://open.spotify.com/track/4RY96Asd9IefaL3X4LOLZ8
375,david bowie,life on mars,3ZE3wv8V3w2T2f7nOCjV0N,0.445,0.384,10.0,-14.642,1.0,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,audio_features,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N,235987.0,4.0,not_hot,https://open.spotify.com/track/3ZE3wv8V3w2T2f7nOCjV0N
376,public enemy,rebel without a pause,1JJ8D0KE144weLOGrjqJrb,0.783,0.878,7.0,-6.481,1.0,0.32,0.00502,0.0,0.662,0.634,99.811,audio_features,spotify:track:1JJ8D0KE144weLOGrjqJrb,https://api.spotify.com/v1/tracks/1JJ8D0KE144weLOGrjqJrb,https://api.spotify.com/v1/audio-analysis/1JJ8D0KE144weLOGrjqJrb,302667.0,4.0,not_hot,https://open.spotify.com/track/1JJ8D0KE144weLOGrjqJrb
377,wilbert harrison,kansas city,4GvyP7CnBJEV2t7L7vOkjw,0.727,0.665,1.0,-6.453,1.0,0.0352,0.653,0.233,0.349,0.912,114.979,audio_features,spotify:track:4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/tracks/4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/audio-analysis/4GvyP7CnBJEV2t7L7vOkjw,150333.0,4.0,not_hot,https://open.spotify.com/track/4GvyP7CnBJEV2t7L7vOkjw
378,led zeppelin,rock and roll,4PRGxHpCpF2yoOHYKQIEwD,0.317,0.887,9.0,-7.292,1.0,0.0375,0.000582,0.00258,0.0891,0.871,169.613,audio_features,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/tracks/4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/audio-analysis/4PRGxHpCpF2yoOHYKQIEwD,220561.0,4.0,not_hot,https://open.spotify.com/track/4PRGxHpCpF2yoOHYKQIEwD
379,fairport convention,who knows where the time goes,3t5C5qQI3wqJasYIKOJEB7,0.51,0.194,4.0,-15.849,1.0,0.0315,0.686,0.318,0.113,0.434,144.595,audio_features,spotify:track:3t5C5qQI3wqJasYIKOJEB7,https://api.spotify.com/v1/tracks/3t5C5qQI3wqJasYIKOJEB7,https://api.spotify.com/v1/audio-analysis/3t5C5qQI3wqJasYIKOJEB7,305987.0,4.0,not_hot,https://open.spotify.com/track/3t5C5qQI3wqJasYIKOJEB7
380,"""tennessee"" ernie ford",sixteen tons,4KM77RUl2IKdXGhtOBbKIS,0.667,0.25,11.0,-18.533,1.0,0.217,0.757,0.0,0.25,0.412,144.145,audio_features,spotify:track:4KM77RUl2IKdXGhtOBbKIS,https://api.spotify.com/v1/tracks/4KM77RUl2IKdXGhtOBbKIS,https://api.spotify.com/v1/audio-analysis/4KM77RUl2IKdXGhtOBbKIS,155902.0,4.0,not_hot,https://open.spotify.com/track/4KM77RUl2IKdXGhtOBbKIS
381,the clash,complete control,0mlwPYU0ApElSjZN4yA4L9,0.194,0.922,4.0,-6.208,1.0,0.0534,0.0026,0.232,0.686,0.681,172.679,audio_features,spotify:track:0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/tracks/0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/audio-analysis/0mlwPYU0ApElSjZN4yA4L9,192853.0,4.0,not_hot,https://open.spotify.com/track/0mlwPYU0ApElSjZN4yA4L9
382,u2,i still haven't found what i'm looking for,6wpGqhRvJGNNXwWlPmkMyO,0.564,0.774,1.0,-9.424,1.0,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO,277477.0,4.0,not_hot,https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO
383,madonna,hung up,3850dYVgOFIXJh5U4BFEWH,0.649,0.647,9.0,-7.695,0.0,0.0452,0.0039,0.161,0.0686,0.405,125.02,audio_features,spotify:track:3850dYVgOFIXJh5U4BFEWH,https://api.spotify.com/v1/tracks/3850dYVgOFIXJh5U4BFEWH,https://api.spotify.com/v1/audio-analysis/3850dYVgOFIXJh5U4BFEWH,337733.0,4.0,not_hot,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH
384,neil young,heart of gold,1mH7MvtshIFTz2eEv8AZ16,0.597,0.413,7.0,-7.844,1.0,0.0333,0.88,0.682,0.109,0.407,83.101,audio_features,spotify:track:1mH7MvtshIFTz2eEv8AZ16,https://api.spotify.com/v1/tracks/1mH7MvtshIFTz2eEv8AZ16,https://api.spotify.com/v1/audio-analysis/1mH7MvtshIFTz2eEv8AZ16,192000.0,4.0,not_hot,https://open.spotify.com/track/1mH7MvtshIFTz2eEv8AZ16
385,primal scream,loaded,7dSBZzVmyBaLDxT2v3EJHB,0.622,0.54,8.0,-14.741,1.0,0.0545,8.5e-05,0.629,0.84,0.87,91.139,audio_features,spotify:track:7dSBZzVmyBaLDxT2v3EJHB,https://api.spotify.com/v1/tracks/7dSBZzVmyBaLDxT2v3EJHB,https://api.spotify.com/v1/audio-analysis/7dSBZzVmyBaLDxT2v3EJHB,422600.0,4.0,not_hot,https://open.spotify.com/track/7dSBZzVmyBaLDxT2v3EJHB
386,toots and the maytals,pressure drop,2GImcOxFZ0GP49rmPnPOjT,0.649,0.581,8.0,-12.161,1.0,0.0432,0.106,0.0,0.0321,0.984,148.887,audio_features,spotify:track:2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/tracks/2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/audio-analysis/2GImcOxFZ0GP49rmPnPOjT,173493.0,4.0,not_hot,https://open.spotify.com/track/2GImcOxFZ0GP49rmPnPOjT
387,funkadelic,one nation under a groove,2nqpN3cSmL0tTlJ724fE2a,0.788,0.852,4.0,-8.157,0.0,0.0419,0.416,0.00116,0.288,0.869,122.375,audio_features,spotify:track:2nqpN3cSmL0tTlJ724fE2a,https://api.spotify.com/v1/tracks/2nqpN3cSmL0tTlJ724fE2a,https://api.spotify.com/v1/audio-analysis/2nqpN3cSmL0tTlJ724fE2a,449640.0,4.0,not_hot,https://open.spotify.com/track/2nqpN3cSmL0tTlJ724fE2a
