,UMAP_1,UMAP_2,cluster
2484,0.24572,4.1600847,2
2485,-1.8305798,4.9359913,2
2486,1.8711803,-4.388237,3
2487,-4.49017,4.65378,2
2488,-2.5701337,7.8084626,2
2489,12.366116,8.093174,1
2490,-4.6100698,6.879515,2
2491,-4.3925443,6.9422774,2
2492,2.3776884,-4.9652843,3
2493,-4.3550105,4.6261067,2
2494,2.1863458,-6.362457,3
2495,-4.3824015,6.438384,2
2496,-3.7222729,3.5370758,2
2497,1.7259753,-5.561245,3
2498,2.073319,-4.4462967,3
2499,-1.3997023,5.7440715,2
2500,1.0134482,1.5617191,5
2501,12.609725,7.516736,1
2502,-2.1880276,5.253809,2
2503,-2.771163,3.5212748,2
2504,-2.9110134,6.2041454,2
2505,-5.15391,5.8533072,2
2506,-3.317079,4.462043,2
2507,2.2816741,-6.800697,3
2508,-0.8927349,0.75203437,6
2509,-0.07283133,0.5879358,6
2510,-2.2215588,7.361517,2
2511,0.043001644,5.478182,2
2512,2.3543808,-6.491379,3
2513,2.4575121,-6.130877,3
2514,-0.67434525,5.9412565,2
2515,-5.068134,5.6202393,2
2516,1.4170045,-2.847446,3
2517,1.3940426,-3.6070032,3
2518,-0.4006058,-5.539179,4
2519,1.2714827,-2.942285,3
2520,-3.090765,5.9594007,2
2521,-0.8590978,3.8740306,2
2522,-4.1553,1.952061,2
2523,0.8772285,-4.323069,3
2524,-4.6294312,7.201277,2
2525,-2.6784894,5.8466983,2
2526,0.99215704,1.8699973,5
2527,-5.133041,4.1643434,2
2528,-0.5336792,-4.972321,4
2529,-4.656724,5.7453923,2
2530,-1.0817778,6.6080093,2
2531,-0.6244559,0.2636946,6
2532,-0.8369127,-0.11577511,6
2533,-2.1532667,5.9734955,2
2534,1.1587982,-3.169761,3
2535,-5.3078513,4.4454775,2
2536,-3.5335248,4.91256,2
2537,2.4296803,-4.4546657,3
2538,-5.009492,4.0827947,2
2539,1.2981265,-5.17507,3
2540,2.0982392,-5.6263833,3
2541,-4.691355,7.2830505,2
2542,1.6990534,-5.864493,3
2543,-1.4529645,7.594854,2
2544,-0.6302064,-4.9010816,4
2545,0.7000613,4.0457435,2
2546,1.9019731,-4.8045716,3
2547,0.28402394,4.5663486,2
2548,0.3525882,-5.947264,-1
2549,1.053718,4.115332,2
2550,-2.7441554,7.8302145,2
2551,-2.9802146,5.0499954,2
2552,2.0343359,-4.3589935,3
2553,-0.74395066,6.070419,2
2554,-4.8057756,4.843985,2
2555,-3.3033862,5.3109727,2
2556,2.7785425,-6.9882956,3
2557,-0.54761475,-5.22632,4
2558,-3.791575,6.7773976,2
2559,-1.2563285,0.8555303,7
2560,1.4358355,-5.929457,3
2561,1.3112959,-2.8070636,3
2562,-1.2052383,4.0223594,2
2563,-2.3425236,4.9016724,2
2564,-5.2299647,5.7556267,2
2565,1.2026117,4.787268,2
2566,1.6507654,-6.874542,3
2567,-3.406441,6.7254996,2
2568,-2.0450501,3.292876,2
2569,-3.6748562,1.636205,2
2570,11.819196,7.9823947,1
2571,-0.63173956,0.7780651,6
2572,0.37717402,1.0894557,-1
2573,-4.317038,2.6209886,2
2574,12.535208,7.9825172,1
2575,-2.1872215,4.08368,2
2576,2.736824,-7.1271586,3
2577,-0.58292174,4.9460483,2
2578,1.1181155,1.5010881,5
2579,-0.7750756,2.7418222,2
2580,0.81721663,-4.715078,3
2581,-2.7995987,7.874049,2
2582,-3.5192268,3.8156998,2
2583,-2.8806722,4.7088466,2
2584,-3.639284,5.4298186,2
2585,0.8659585,1.9198985,5
2586,1.5329998,-4.934245,3
2587,-4.6540103,5.321862,2
2588,-4.8908567,5.18169,2
2589,-2.4778783,3.823413,2
2590,11.94424,8.277412,1
2591,-4.9284277,7.0527606,2
2592,-1.9807127,3.24819,2
2593,-3.117087,6.6142344,2
2594,-4.517914,4.9376984,2
2595,-4.061693,6.6549206,2
2596,-3.9961843,6.6128354,2
2597,-2.1163156,4.926924,2
2598,-3.4063942,3.9504132,2
2599,2.2851808,-6.5819497,3
2600,-2.296659,7.6350617,2
2601,-3.2267075,3.8884804,2
2602,1.4623828,-6.2689843,3
2603,-3.056235,4.5008793,2
2604,1.7504631,-6.597227,3
2605,-4.5869937,4.022643,2
2606,-3.327218,3.549802,2
2607,0.84180266,-4.2826176,3
2608,-4.6841893,5.786664,2
2609,2.523145,-6.2956767,3
2610,-0.7033568,5.111835,2
2611,-3.6746407,6.3445745,2
2612,-2.5506725,8.073893,2
2613,1.5481663,-3.0934248,3
2614,-2.5823362,4.4720445,2
2615,-0.41606757,-5.285455,4
2616,12.46795,8.29446,1
2617,-3.7252417,1.5502483,2
2618,1.3658625,-3.6107655,3
2619,-0.87894064,6.131147,2
2620,-4.526194,6.5458894,2
2621,1.7316738,-3.1206615,3
2622,-0.65842235,6.355789,2
2623,12.412316,8.072666,1
2624,-1.0899326,3.8884847,2
2625,-0.24884251,-4.770401,4
2626,-3.5474617,3.7387624,2
2627,-3.5393484,5.3847537,2
2628,-0.16322304,-5.1293135,4
2629,-0.58114064,0.47946906,6
2630,1.0226887,-5.2269645,3
2631,-3.5090618,1.8376298,2
2632,-3.1802418,5.501862,2
2633,-4.7936134,4.090536,2
2634,-0.9506663,6.4169602,2
2635,2.5574543,-6.2528424,3
2636,2.4303854,-5.9127755,3
2637,-0.509255,-5.261544,4
2638,-4.686936,5.250406,2
2639,-4.9205356,4.8749337,2
2640,-1.5348516,5.591449,2
2641,-2.496445,3.8596792,2
2642,1.5307112,-6.864867,3
2643,-2.6174324,5.0211234,2
2644,-5.1323743,6.2910876,2
2645,1.7331556,-5.506706,3
2646,-3.4510975,7.137815,2
2647,-4.6948886,4.5604973,2
2648,-0.64035916,5.283115,2
2649,-3.9260983,2.5087953,2
2650,0.24560875,-4.619695,-1
2651,-4.8536115,4.4865913,2
2652,-3.4337883,6.291346,2
2653,-3.2481737,4.1905003,2
2654,-5.418277,4.959365,2
2655,0.62428045,-5.4435544,3
2656,-4.8313823,5.266149,2
2657,-4.5652537,3.1159315,2
2658,0.8867705,4.0569987,2
2659,2.0204194,-4.4243836,3
2660,-1.2808156,5.13959,2
2661,-0.6960459,4.778036,2
2662,-5.3243213,5.328374,2
2663,12.5453415,8.434543,1
2664,-4.24024,2.8693397,2
2665,-1.4924101,4.683881,2
2666,-2.4194276,7.672061,2
2667,11.97056,8.347165,1
2668,12.454206,7.845304,1
2669,-2.1214354,4.4718127,2
2670,-5.117526,5.072998,2
2671,-0.5327745,-5.1184654,4
2672,0.14075644,0.7494643,6
2673,-5.185888,5.1905823,2
2674,-2.5674882,5.864905,2
2675,-3.1349883,7.7448072,2
2676,-4.118036,4.1424184,2
2677,-3.4789636,3.6458507,2
2678,-0.7656616,-0.04639041,6
2679,-0.78185403,-0.04574497,6
2680,2.5235815,-5.755462,3
2681,-5.393119,5.2537594,2
2682,-4.8178687,6.6495886,2
2683,-0.390403,-5.0930614,4
2684,-2.4161003,7.997478,2
2685,-0.66858584,0.69378096,6
2686,0.88306576,4.2678666,2
2687,-1.9201101,3.1974561,2
2688,1.3311745,-3.61121,3
2689,12.323921,8.575724,1
2690,-2.548508,5.6113005,2
2691,-1.9412053,6.101394,2
2692,-1.2947575,5.3791127,2
2693,-4.360501,6.2724504,2
2694,0.89849824,-5.806031,3
2695,12.627276,7.8959513,1
2696,10.645662,9.468244,0
2697,-1.9970099,5.9708576,2
2698,-2.0178142,7.2059836,2
2699,-4.415494,4.6281304,2
2700,2.163705,-5.153556,3
2701,-2.5665047,3.7842941,2
2702,1.3410913,-3.4899297,3
2703,-0.17203477,3.9418917,2
2704,-1.9829963,6.103227,2
2705,-4.902742,6.951163,2
2706,-0.7529662,0.016072813,6
2707,-0.56243485,-4.7776737,4
2708,-4.015779,2.1178846,2
2709,1.4599273,-6.2668724,3
2710,-0.4402321,0.31984788,6
2711,12.589106,7.5720043,1
2712,-3.8092759,5.5476933,2
2713,1.3062449,-6.1425242,3
2714,-3.937279,6.6278257,2
2715,-4.5487814,3.6178727,2
2716,-1.8167253,4.4588943,2
2717,-4.451394,5.1979322,2
2718,1.3664579,-2.7005134,3
2719,-0.54016644,-0.36762396,6
2720,-0.2910398,5.6329155,2
2721,-3.2823207,4.361166,2
2722,-3.0474513,5.5911617,2
2723,-4.4009147,2.4195647,2
2724,1.2860668,-6.32391,3
2725,-3.3563914,6.331658,2
2726,1.0468363,-5.888833,3
2727,-0.52686745,6.431049,2
2728,-4.7395296,5.27493,2
2729,-3.5169497,5.902869,2
2730,1.3995279,-5.8023357,3
2731,2.2198088,-5.050587,3
2732,2.739942,-6.462655,3
2733,-0.51252496,1.0479178,6
2734,1.2937512,-3.2029223,3
2735,11.797577,8.177846,1
2736,0.82450694,-5.7498703,3
2737,-3.981295,6.593028,2
2738,-4.42801,5.9797935,2
2739,-3.2165077,3.294951,2
2740,-0.48497757,-4.8443265,4
2741,-3.8387012,1.5920838,2
2742,0.15076244,4.2997756,2
2743,-2.3515036,5.1942954,2
2744,1.2169036,-5.364394,3
2745,1.6626809,-4.8133316,3
2746,-3.9312117,6.900864,2
2747,11.899865,8.293989,1
2748,-0.27424106,0.6622261,6
2749,12.048319,7.531386,1
2750,-4.4190817,2.6929247,2
2751,-1.342663,5.1327987,2
2752,0.273649,-4.6666975,3
2753,1.1968858,-3.0126643,3
2754,-4.1176805,5.369659,2
2755,1.1651536,-4.8152885,3
2756,-1.2967169,4.4161396,2
2757,-4.7298965,4.1478524,2
2758,-3.7786777,6.1591234,2
2759,0.6707124,4.2758946,2
2760,0.24868034,5.1139956,2
2761,-3.1852026,4.770548,2
2762,-4.249327,6.91196,2
2763,1.322116,-3.1691885,3
2764,-2.0585897,6.779452,2
2765,-0.86821306,6.9877634,2
2766,1.24704,-6.240316,3
2767,-5.2572546,5.787275,2
2768,-1.6841565,4.1899457,2
2769,1.2695487,-3.0372531,3
2770,0.025954697,0.6881788,6
2771,-0.89070576,2.8445942,2
2772,-4.1235747,4.3766713,2
2773,-4.278379,6.9426694,2
2774,-1.254976,4.0662494,2
2775,-3.748486,5.408796,2
2776,-1.8136446,5.988891,2
2777,-4.0630336,6.9794993,2
2778,-3.6081674,4.7730007,2
2779,-3.2667704,6.7681603,2
2780,2.0759647,-5.7195644,3
2781,2.641029,-5.8144245,3
2782,-4.2497807,2.0902743,2
2783,0.6215505,-3.2296736,3
2784,-2.0296285,6.633976,2
2785,2.2922916,-6.5451407,3
2786,1.3015568,-5.79534,3
2787,-0.6314568,-4.853284,4
2788,-0.99342024,1.2109929,-1
2789,0.8735083,-6.3006496,3
2790,-5.13241,3.985734,2
2791,-4.1639853,5.7387443,2
2792,-0.7480594,6.7000866,2
2793,1.4303553,-5.8394504,3
2794,-2.7328534,5.8664246,2
2795,-1.1522219,5.1703925,2
2796,-3.6782308,6.672052,2
2797,-3.0289288,3.8709857,2
2798,-0.6375793,4.148237,2
